date,btc_price,total_volume,eth_price,total_market_cap,btc_mcap,eth_mcap,total_mcap,btc_dominance,eth_dominance,alt_dominance,fear_greed,Extreme Fear,Fear,Neutral,Greed,Extreme Greed,inflation_12m,return_1d_eth,return_7d_eth,return_30d_eth,volatility_7d_eth,volatility_30d_eth,ema_7_eth,ema_21_eth,ema_ratio_eth,month,is_jan,is_feb,is_mar,is_apr,is_may,is_jun,is_jul,is_aug,is_sep,is_oct,is_nov,is_dec,halving_year
2021-02-11 00:00:00,44848.69344950499,70000356395.81508,1739.164209004836,1394450391059.0,839561451461.0575,199919369275.37125,1394450391059.0,0.6020733737422252,0.1433678605974248,0.2545587656603499,93.0,0.0,0.0,0.0,0.0,1.0,1.667502410800381,-0.016895658812136283,0.04705800472261923,0.5913088050225837,0.05735112645963808,0.06975187926009838,1682.467873404509,1505.279724180152,1.1177111113489968,February,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-12 00:00:00,47815.96175554316,66187179918.887886,1782.5088691218525,1473786296468.564,890629045243.5952,203774834938.25632,1473786296468.564,0.6043135611843385,0.1382662027910929,0.2574202360245685,92.0,0.0,0.0,0.0,0.0,1.0,1.667502410800381,0.024922695564105757,0.12262744657453095,0.7050863292190996,0.05265535734680618,0.0687844460519387,1707.478122333845,1530.4823737203067,1.1156470349823735,February,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-13 00:00:00,47414.1862550079,61942185128.99905,1841.1977507032907,1498012659749.4148,880620921496.0787,210344318124.7324,1498012659749.4148,0.5878594655157238,0.1404155811072507,0.2717249533770254,92.0,0.0,0.0,0.0,0.0,1.0,1.667502410800381,0.03292487493223595,0.06744956164276461,0.6264773783283502,0.0442794625455125,0.06781570028043278,1740.9080294262064,1558.7292261733053,1.116876491563677,February,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-14 00:00:00,46941.29208582354,55312381649.33813,1810.8425457323729,1498064253304.3955,874425017687.0778,207890872554.91016,1498064253304.3955,0.5837032795878356,0.138773001289063,0.2775237191231013,95.0,0.0,0.0,0.0,0.0,1.0,1.667502410800381,-0.01648666198908999,0.0753596624942976,0.4880602675712764,0.04343240781564263,0.06724754502842459,1758.3916585027482,1581.6486188604931,1.1117460841394662,February,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-15 00:00:00,48607.8745224845,57738376570.13191,1804.9841464366496,1517232838308.088,905515462576.995,207057026271.0305,1517232838308.088,0.5968203691048255,0.1364701719097551,0.2667094589854193,93.0,0.0,0.0,0.0,0.0,1.0,1.667502410800381,-0.003235178734633637,0.12205560695133788,0.5402728305144502,0.03686066221311922,0.06661632539946363,1770.0397804862237,1601.951848640144,1.10492695644302,February,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-16 00:00:00,47898.487027633135,61061855793.76279,1775.758351701864,1491766933339.7815,892345220938.2782,203972439068.6013,1491766933339.7815,0.5981800514511255,0.1367321090915629,0.2650878394573115,95.0,0.0,0.0,0.0,0.0,1.0,1.667502410800381,-0.01619171824444121,0.014140966633594543,0.4382897402306378,0.020847750365863945,0.06650230699047148,1771.4694232901338,1617.752439827573,1.0950188543550858,February,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-17 00:00:00,49238.13690672487,64141133353.97562,1782.5753090505934,1522678743504.1082,917339726314.6964,204528599567.24704,1522678743504.1082,0.6024512591563747,0.1343215700880999,0.2632271707555254,95.0,0.0,0.0,0.0,0.0,1.0,1.667502410800381,0.003838899218576719,0.007643508156545353,0.44997945862140387,0.020569308767172653,0.06644054148675506,1774.2458947302487,1632.7363370296657,1.0866701833549086,February,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-18 00:00:00,52143.6788446198,68478739131.4286,1845.573922156752,1602652542695.9004,971516568847.578,211713928319.0353,1602652542695.9004,0.606192885211003,0.1321022009941724,0.2617049137948246,91.0,0.0,0.0,0.0,0.0,1.0,1.667502410800381,0.03534134731155447,0.06118439685048749,0.4694332582981189,0.02228534502349546,0.06653736293358602,1792.0779015868745,1652.0852084048554,1.0847369690557225,February,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-19 00:00:00,51733.075539032034,58486508605.55778,1938.5694368074617,1619830668449.4036,963911356673.4604,221863277318.4042,1619830668449.4036,0.5950692102873769,0.1369669568799957,0.2679638328326273,93.0,0.0,0.0,0.0,0.0,1.0,1.667502410800381,0.0503883987166629,0.08755107499829262,0.40122278998408056,0.026957881597906123,0.0648814917713222,1828.7007853920213,1678.1292291687287,1.089725840898367,February,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-20 00:00:00,56038.72775892988,71397235196.83829,1969.9797177628184,1750224064788.3838,1044189900351.5892,226038410300.1425,1750224064788.3838,0.5966035557155022,0.1291482701259009,0.2742481741585969,91.0,0.0,0.0,0.0,0.0,1.0,1.667502410800381,0.016202814487308093,0.0699446689038894,0.42149255630006066,0.025536108892843627,0.06484547187021256,1864.0205184847205,1704.6610917681915,1.0934845216366325,February,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-21 00:00:00,56377.63347790987,77351787996.10461,1929.367692879665,1737838111855.8052,1050555931433.1448,221404545098.43417,1737838111855.8052,0.6045188698913246,0.1274022842449924,0.2680788458636829,91.0,0.0,0.0,0.0,0.0,1.0,1.667502410800381,-0.020615453304907105,0.06545303865685126,0.7181817895809681,0.0262859815620367,0.05275958261911229,1880.3573120834567,1725.0889645965071,1.0900059942840492,February,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-22 00:00:00,57669.3035269179,61223272210.96276,1941.4267676797988,1788938667002.154,1075380337357.9144,223004310602.4685,1788938667002.154,0.6011275608235369,0.1246573259977503,0.2742151131787127,94.0,0.0,0.0,0.0,0.0,1.0,1.667502410800381,0.006250273001169093,0.07559214384930235,0.5698655780147976,0.02576602647510891,0.05048252393523465,1895.6246759825424,1744.756037604079,1.086469761460541,February,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-23 00:00:00,54410.85629451601,101532021847.06648,1788.6152102806425,1688995184291.245,1012091985973.4642,204731064486.9056,1688995184291.245,0.599227277488165,0.1212147117949404,0.2795580107168945,94.0,0.0,0.0,0.0,0.0,1.0,1.667502410800381,-0.07871095626325453,0.007240207298733203,0.45276926991563804,0.04223293126914067,0.053280346418020055,1868.8723095570674,1748.74323512013,1.068694518454383,February,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-24 00:00:00,48691.894831704405,116689607925.81471,1563.9246059011416,1504925292659.3586,904133801444.5278,179691686731.1511,1504925292659.3586,0.6007831789755024,0.1194023966555956,0.2798144243689019,76.0,0.0,0.0,0.0,0.0,1.0,1.667502410800381,-0.12562266220706342,-0.12266000883065409,0.12307357172493427,0.063957405828532,0.05440948990023289,1792.6353836430858,1731.9415415547674,1.0350438167987088,February,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-25 00:00:00,49849.37871358314,73140585468.96529,1628.391533792655,1554320732464.2534,929081504353.552,185843232352.3912,1554320732464.2534,0.597741177189708,0.1195655622876182,0.2826932605226737,79.0,0.0,0.0,0.0,0.0,1.0,1.667502410800381,0.041221250467101234,-0.11767742584393248,0.23043315112428608,0.06478773576616297,0.0537706785814807,1751.574421180478,1722.5279044854847,1.0168627263566274,February,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-26 00:00:00,46992.665450048495,60355381275.54549,1468.8601037286776,1461760559282.9858,875883932252.4404,168658293547.98462,1461760559282.9858,0.5991979511898131,0.1153802464274408,0.285421802382746,55.0,0.0,0.0,0.0,1.0,0.0,1.667502410800381,-0.09796871744500901,-0.24229688354745038,0.08384264459720048,0.06376924434776234,0.057056072911228876,1680.895841817528,1699.467195325775,0.989072249491296,February,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-27 00:00:00,46551.48747675472,74357197463.7094,1450.988746804119,1449496524559.7612,869070614247.8623,167151176870.9801,1449496524559.7612,0.5995672287050258,0.1153167144859122,0.2851160568090619,56.0,0.0,0.0,0.0,1.0,0.0,1.667502410800381,-0.012166820297720982,-0.2634499057422198,0.15788085236957738,0.0606469243175041,0.05515082610806065,1623.4190680641757,1676.87824546017,0.9681198217337932,February,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-28 00:00:00,46653.52639939581,50989764248.82767,1480.1295768477528,1461849973986.5012,869649724200.5775,167833687528.28204,1461849973986.5012,0.5948966991660718,0.114809105253527,0.2902941955804011,55.0,0.0,0.0,0.0,1.0,0.0,1.667502410800381,0.020083429391039687,-0.23284214703595707,0.1139065041700047,0.06474881319420674,0.05427492214129409,1587.5966952600702,1658.9920028590416,0.9569646463178053,February,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-01 00:00:00,44970.163459946736,59679588927.08056,1416.661552837565,1413981836276.839,838307614585.1935,163289758568.53607,1413981836276.839,0.592870143786673,0.1154822179318052,0.2916476382815217,38.0,0.0,1.0,0.0,0.0,0.0,2.623645747764214,-0.04288004577636795,-0.27029874295458556,0.02635492903841863,0.06210644887316715,0.05457149341370928,1544.862909654444,1636.9619619479981,0.9437378177169398,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-02 00:00:00,49787.33995949672,63218569171.59831,1570.399689634054,1555412321624.2913,928146793676.4288,179885012253.05722,1555412321624.2913,0.5967207413576231,0.1156510140444344,0.2876282445979425,78.0,0.0,0.0,0.0,0.0,1.0,2.623645747764214,0.10852142947519994,-0.12200249634036675,0.14424987823888435,0.08119282484169323,0.0578774756719439,1551.2471046493465,1630.9108462830943,0.9511538341808785,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-03 00:00:00,48532.23678981703,53499537416.81648,1497.0891042633873,1520676911437.2012,905413239164.9064,172017777678.2973,1520676911437.2012,0.595401450732355,0.1131192144659592,0.2914793348016857,78.0,0.0,0.0,0.0,0.0,1.0,2.623645747764214,-0.04668275589620763,-0.04273575681689801,0.1367009745295773,0.06771981102224627,0.0580640147284426,1537.7076045528568,1618.745233372212,0.9499379969443768,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-04 00:00:00,50577.45746915202,59212268141.16633,1579.427168760309,1581848336867.5886,942969910364.1804,182133382817.636,1581848336867.5886,0.5961190389664476,0.1151395987672879,0.2887413622662644,84.0,0.0,0.0,0.0,0.0,1.0,2.623645747764214,0.05499877346140636,-0.03006915966843926,0.15399151574870373,0.06944060214183619,0.058446897307810323,1548.1374956047198,1615.1708638620391,0.9584976612956999,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-05 00:00:00,48727.45120080115,60749587836.169136,1546.4996211167372,1527647070114.1367,908517236707.5374,177647949967.0106,1527647070114.1367,0.5947167081200623,0.116288607128175,0.2889946847517626,77.0,0.0,0.0,0.0,0.0,1.0,2.623645747764214,-0.020847778419195273,0.05285698562509311,0.021314151590948516,0.05667703909968684,0.055487631120252616,1547.7280269827243,1608.9280236124662,0.9619622532943818,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-06 00:00:00,49091.81488232977,56568112294.26829,1539.0484290947377,1534254387685.2258,911379300053.3456,176268279969.45792,1534254387685.2258,0.5940209833314344,0.1148885617563062,0.2910904549122594,77.0,0.0,0.0,0.0,0.0,1.0,2.623645747764214,-0.004818101420948961,0.06068943159247442,-0.07342103235811448,0.05629247373109155,0.05252821276349206,1545.5581275107277,1602.5753332017634,0.9644215129799097,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-07 00:00:00,49019.36859236582,41478786533.38212,1661.9279698998157,1555312482053.396,916504852500.393,191505024384.2956,1555312482053.396,0.5892737717184527,0.1231296132411036,0.2875966150404436,76.0,0.0,0.0,0.0,0.0,1.0,2.623645747764214,0.07984124377252733,0.12282599840970732,0.046685368897248836,0.06232546640466816,0.05389443321018315,1574.6505881079997,1607.9710274470408,0.9792779603797068,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-08 00:00:00,51313.09262027362,46146324828.48082,1727.463096224567,1620628148081.0854,955040794770.14,198695961501.5439,1620628148081.0854,0.5893028551311797,0.1226042887980262,0.2880928560707939,81.0,0.0,0.0,0.0,0.0,1.0,2.623645747764214,0.03943319296124592,0.21939011668981068,0.0015109588932602502,0.05633486437238749,0.05204107865787623,1612.8537151371415,1618.8339427904525,0.9963058424368082,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-09 00:00:00,52328.5359126325,53568946625.62234,1837.5330305439447,1661512430631.2085,974195000547.444,211132676701.59903,1661512430631.2085,0.5863302510336004,0.1270725832736561,0.2865971656927435,81.0,0.0,0.0,0.0,0.0,1.0,2.623645747764214,0.06371767626176195,0.17010531947579532,0.09120967154473836,0.0478398539474463,0.053026371529064066,1669.0235439888424,1638.71567804077,1.0184948898422137,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-10 00:00:00,54700.27343927744,57418251743.06042,1869.3311016255,1743893050188.7595,1018978819157.4176,214412034435.93903,1743893050188.7595,0.584312678490876,0.1229502201483806,0.2927371013607434,68.0,0.0,0.0,0.0,1.0,0.0,2.623645747764214,0.017304761630403176,0.24864384912163717,0.1620564357688281,0.03705598035970988,0.052253280669297644,1719.100433398007,1659.6807165484727,1.0358018962665938,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-11 00:00:00,56020.4877195857,63560545036.79726,1802.3110916881176,1749064486119.112,1044805904677.554,207916309215.61444,1749064486119.112,0.5973512771937913,0.1188728665327524,0.2837758562734562,73.0,0.0,0.0,0.0,1.0,0.0,2.623645747764214,-0.035852401898788466,0.14111693615018028,0.029305316766382594,0.04336065768828444,0.050412438395177735,1739.9030979705349,1672.6471142884402,1.0402093084115391,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-12 00:00:00,57788.86810329514,64605228617.76096,1826.0574768119816,1790009892085.169,1077836070933.286,210018342198.09772,1790009892085.169,0.6021397287797795,0.1173280344017814,0.2805322368184391,70.0,0.0,0.0,0.0,1.0,0.0,2.623645747764214,0.013175519605564956,0.18076813720353435,0.03222284785842433,0.0398024628876588,0.05043101425252172,1761.4416926808965,1686.5935108814892,1.0443783171917271,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-13 00:00:00,57353.86147197248,59984971691.807,1770.9361793697751,1766986936525.0366,1069776383193.8628,203771682506.1516,1766986936525.0366,0.6054240476150261,0.1153215557478256,0.2792543966371483,74.0,0.0,0.0,0.0,1.0,0.0,2.623645747764214,-0.03018595972041349,0.15066956041885748,0.018268528181774935,0.04388227219659681,0.050663349708124784,1763.8153143531163,1694.2610261986063,1.0410528761973403,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-14 00:00:00,61315.197932766816,67332756651.27568,1927.7207203999012,1886962909326.392,1145191373521.5942,222405459430.7676,1886962909326.392,0.606896599748431,0.1178642454133674,0.2752391548382016,78.0,0.0,0.0,0.0,0.0,1.0,2.623645747764214,0.08853201084068485,0.15993036720845843,0.08146486886743332,0.04589904818061765,0.052941517270644334,1804.7916658648126,1715.4846347623607,1.0520593593744565,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-15 00:00:00,59428.96756602776,48104078384.27405,1866.0715447008808,1835415642775.0825,1111684638819.0725,215367930757.887,1835415642775.0825,0.6056854986471867,0.1173401412403015,0.2769743601125118,76.0,0.0,0.0,0.0,0.0,1.0,2.623645747764214,-0.031980346035929585,0.08023815315027427,0.01350957222714877,0.04926982713544161,0.05304413256450641,1820.1116355738295,1729.1743538476805,1.0525900014210825,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-16 00:00:00,55805.32924923426,70594488699.70683,1791.047851830107,1756077126160.1038,1049197142851.5632,207264868908.9888,1756077126160.1038,0.5974664365373134,0.1180272015513356,0.284506361911351,71.0,0.0,0.0,0.0,1.0,0.0,2.623645747764214,-0.04020408171584855,-0.025297601698118677,-0.010931206552947548,0.04671534933823801,0.05350116584662809,1812.8456896378989,1734.7992173006285,1.0449887638632394,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-17 00:00:00,56830.253335076224,63219904254.35453,1808.5512173614395,1782168404391.6982,1060221966894.7418,207059072434.72623,1782168404391.6982,0.5949056016715906,0.1161837859567491,0.2889106123716602,71.0,0.0,0.0,0.0,1.0,0.0,2.623645747764214,0.009772695639285844,-0.032514242239487956,0.00197623393636559,0.0462611212959246,0.053518118378302865,1811.7720715687842,1741.503944578884,1.0403491058453456,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-18 00:00:00,59014.92563205099,63368268626.27834,1828.7548332342565,1848143546359.3535,1101028543248.462,210150824167.5641,1848143546359.3533,0.5957483905497336,0.1137091459056516,0.2905424635446147,72.0,0.0,0.0,0.0,1.0,0.0,2.623645747764214,0.011171160473018249,0.014672129394360356,0.02984442195167003,0.0442028556843358,0.05343996689339899,1816.0177619851524,1749.4358435475542,1.0380590798360354,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-19 00:00:00,57922.40959262911,58387006275.72827,1780.1596459528505,1814931030111.6892,1081065767945.8684,205022936620.9864,1814931030111.6887,0.5956511569915363,0.1129645883063498,0.2913842547021139,71.0,0.0,0.0,0.0,1.0,0.0,2.623645747764214,-0.026572827805169785,-0.025134932192420245,-0.0013551534599844928,0.045204158633300684,0.053699063835852184,1807.0532329770772,1752.2289164934905,1.0312883299479496,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-20 00:00:00,58243.27060892363,51948388930.75819,1817.1329628084295,1843998144321.815,1086741150606.8164,209188785173.5874,1843998144321.815,0.5893396118391961,0.1134430562296052,0.2972173319311986,75.0,0.0,0.0,0.0,1.0,0.0,2.623645747764214,0.02076966351845866,0.026086080332434314,-0.01541036043416022,0.04414592785188419,0.05344641701085663,1809.5731654349154,1758.1292843403028,1.0292605791580998,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-21 00:00:00,58376.15847137206,54549112635.67172,1817.8601431294944,1847743829295.198,1090022321077.5006,209455699202.5177,1847743829295.198,0.5899206934401063,0.1133575422532528,0.2967217643066407,73.0,0.0,0.0,0.0,1.0,0.0,2.623645747764214,0.0004001800286210777,-0.05698988245953829,-0.06226720146623055,0.02428548712427016,0.05262243673195342,1811.6449098585601,1763.5593624120477,1.0272661915846968,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-22 00:00:00,57573.539344778685,55664123837.60256,1790.3780747526928,1830739554415.424,1074356788297.177,206013222508.0891,1830739554415.424,0.5868430524189069,0.1125300548683843,0.3006268927127088,70.0,0.0,0.0,0.0,1.0,0.0,2.623645747764214,-0.015117812269920039,-0.04056300529480572,-0.09116928534375357,0.022274033501502494,0.052584352220803265,1806.3282010820933,1765.9974271702883,1.022837391092029,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-23 00:00:00,54370.13755789519,62001716794.84347,1686.8911971580417,1743347291161.4685,1020641820438.662,195434685366.63263,1743347291161.4685,0.5854495117600353,0.1121031284801712,0.3024473597597934,66.0,0.0,0.0,0.0,1.0,0.0,2.623645747764214,-0.057801689516861376,-0.05815403232562277,-0.12567666423382295,0.027255606803489662,0.0534731066460873,1776.4689501010805,1758.8059517146294,1.0100426078097084,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-24 00:00:00,54584.86994699455,60383378707.04851,1673.8591835627929,1740847699737.4338,1017637245492.0176,192388701720.41965,1740847699737.4338,0.58456420147811,0.1105143785693814,0.3049214199525086,65.0,0.0,0.0,0.0,1.0,0.0,2.623645747764214,-0.007725461853855364,-0.07447510056981066,-0.1378200757151279,0.026111242988429834,0.05344994580982014,1750.8165084665088,1751.0835182462804,0.9998475173930944,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-25 00:00:00,52526.86659704657,73029051195.05199,1581.631055931366,1673338981648.615,982797427007.2563,183005042939.6772,1673338981648.615,0.5873271571304578,0.1093651943489514,0.3033076485205908,60.0,0.0,0.0,0.0,1.0,0.0,2.623645747764214,-0.055099095872043535,-0.13513226202434037,-0.11572313215249896,0.0287424228292559,0.05246972230895964,1708.5201453327231,1735.6787489449243,0.9843527475181049,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-26 00:00:00,51416.90830498005,63401640502.561295,1587.2979641585232,1644162500222.1946,959155260366.7408,182810172113.9428,1644162500222.1946,0.583370111066953,0.1111874112742734,0.3054424776587735,54.0,0.0,0.0,1.0,0.0,0.0,2.623645747764214,0.0035829520455514796,-0.10833954259821221,0.014945322919779569,0.02985991596376921,0.04706039638924646,1678.2146000391733,1722.1895866916152,0.9744656529151826,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-27 00:00:00,55033.10048044704,55442557956.15464,1700.3668693581185,1766535395615.963,1027209990794.894,195511706252.9431,1766535395615.963,0.5814828241450108,0.1106752271922472,0.3078419486627419,65.0,0.0,0.0,0.0,1.0,0.0,2.623645747764214,0.07123357287208298,-0.0642584201817823,0.044200263924135674,0.04326089549058518,0.048237011729901094,1683.7526673689097,1720.205703297661,0.9788089088073185,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-28 00:00:00,55832.41810961832,47285749218.66506,1713.837875683446,1789956230827.721,1042184275332.6416,197943394049.89084,1789956230827.721,0.5822400891058154,0.1105856057487823,0.3071743051454022,74.0,0.0,0.0,0.0,1.0,0.0,2.623645747764214,0.00792241166779073,-0.05722237095036986,0.16678087404845177,0.04361505368549311,0.044344889317842806,1691.273969447544,1719.626809878187,0.9835122130756664,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-29 00:00:00,55728.10132780653,49315845081.42435,1689.0367982059097,1790487917221.5745,1039333584621.1438,194647792269.71985,1790487917221.5745,0.5804750619227582,0.108712150692292,0.3108127873849498,72.0,0.0,0.0,0.0,1.0,0.0,2.623645747764214,-0.014471075607222272,-0.05660328283498528,0.16405919889186205,0.04359708679914436,0.04437957343082172,1690.7146766371354,1716.8458997261619,0.984779517431824,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-30 00:00:00,57634.92869447539,57387039705.47129,1817.626388088868,1858210121180.3489,1075942162536.995,209088522651.80023,1858210121180.3489,0.5790207201398454,0.112521463675478,0.3084578161846766,72.0,0.0,0.0,0.0,1.0,0.0,2.623645747764214,0.07613190548574544,0.0775006658112154,0.22801842252209137,0.04708193441691114,0.04613751922118463,1722.4426045000687,1726.0077623045897,0.9979344485683188,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-31 00:00:00,58668.628336761,52387542500.62196,1840.294951985396,1895229414300.4355,1095293012032.8431,212080597430.12268,1895229414300.4355,0.5779210705407589,0.11190233532145,0.3101765941377911,76.0,0.0,0.0,0.0,0.0,1.0,2.623645747764214,0.012471520024730065,0.09943235969727526,0.29903642002516095,0.04630892315748874,0.04513363443403076,1751.9056913714007,1736.3975068210268,1.0089312409684152,March,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-04-01 00:00:00,58817.3738884188,57495844477.9185,1915.8325358462237,1913867932710.9456,1098127310946.8978,221210690537.73203,1913867932710.9456,0.5737738180248562,0.1155830487343986,0.3106431332407451,74.0,0.0,0.0,0.0,1.0,0.0,4.137373453318349,0.041046454960567136,0.21130179422157225,0.21996492261958145,0.03511821579397464,0.041581768800042634,1792.8874024901065,1752.7097821869538,1.0229231448991063,April,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-04-02 00:00:00,58801.194843878126,54320681400.56781,1970.4711995232756,1934694928438.3064,1098583823874.2308,227187483748.8278,1934694928438.3064,0.5678331026385706,0.1174280660011935,0.3147388313602359,74.0,0.0,0.0,0.0,1.0,0.0,4.137373453318349,0.02851954054163608,0.2413996892939283,0.31620168359504985,0.03341984295067136,0.040456054735718366,1837.283351748399,1772.506274672074,1.0365454712358122,April,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-04-03 00:00:00,59060.02678333801,52224918752.08043,2134.101788297294,1977293341984.361,1103133931136.5508,246446284273.6916,1977293341984.361,0.5579009991655935,0.1246382006356044,0.3174608001988021,73.0,0.0,0.0,0.0,1.0,0.0,4.137373453318349,0.08304135011646263,0.25508313926565096,0.3511872092034156,0.035942567686440115,0.04183268508904733,1911.4879608856227,1805.3785940925486,1.0587740250938384,April,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-04-04 00:00:00,57060.40665471088,52067853987.600494,2016.6672472930368,1910020570238.727,1067101827372.9528,233519912234.63,1910020570238.727,0.5586860393024874,0.1222604174390871,0.3190535432584255,74.0,0.0,0.0,0.0,1.0,0.0,4.137373453318349,-0.05502761941732559,0.17669662685499232,0.3040205246457084,0.048940355033754025,0.043171554968228526,1937.7827824874762,1824.5866534744112,1.0620393275361928,April,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-04-05 00:00:00,58228.8026234662,46156767978.17735,2077.755212422407,1976080674447.7173,1087344280109.6896,239721240194.1402,1976080674447.7173,0.5502529801388725,0.1213114643009898,0.3284355555601377,71.0,0.0,0.0,0.0,1.0,0.0,4.137373453318349,0.03029154423535574,0.2301420635887821,0.35002588167062076,0.04581992527433393,0.0432381865421191,1972.775889971209,1847.601977015138,1.0677493932747861,April,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-04-06 00:00:00,58706.81559311396,54670173277.08731,2097.79638277926,2021691992108.407,1096202611389.954,242118495324.8364,2021691992108.407,0.5422203855329776,0.1197603276215843,0.338019286845438,75.0,0.0,0.0,0.0,1.0,0.0,4.137373453318349,0.009645587813728707,0.15414058495540162,0.2622667292287759,0.04158214070556052,0.04123410669858786,2004.0310131732217,1870.3469229936945,1.0714755581095892,April,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-04-07 00:00:00,58062.17872433649,61497704158.13829,2115.055451746108,2027632508499.696,1084341670320.8142,244306254505.299,2027632508499.696,0.5347821490212494,0.1204884284904606,0.3447294224882899,72.0,0.0,0.0,0.0,1.0,0.0,4.137373453318349,0.008227237451893243,0.14930242538799954,0.22437084552986275,0.0417650282144495,0.04082111886269871,2031.7871228164433,1892.5931528802778,1.0735466942402971,April,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-04-08 00:00:00,56134.41738866435,67617613532.43307,1989.148061904172,1935246962308.5005,1050759681844.61,229324263726.2656,1935246962308.5005,0.5429589619875641,0.1184987074996936,0.3385423305127423,73.0,0.0,0.0,0.0,1.0,0.0,4.137373453318349,-0.059529120022830395,0.03826823309771421,0.08251009850709812,0.05011292421047632,0.04117518046362055,2021.1273575883756,1901.37087188245,1.0629842854315743,April,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-04-09 00:00:00,58065.64402481532,48714359354.07226,2081.3540625398964,2025606141313.133,1083362883828.12,240116470865.1621,2025606141313.133,0.5348339253779177,0.1185405523649837,0.3466255222570985,70.0,0.0,0.0,0.0,1.0,0.0,4.137373453318349,0.04635451850047678,0.05627225764245991,0.1134218334729622,0.05184528541500955,0.0418481856212163,2036.184033826256,1917.7329801240362,1.061766186914384,April,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-04-10 00:00:00,58152.99326214184,45880879041.76103,2069.667796085529,2032933695302.7708,1085794662404.731,238825167325.6829,2032933695302.7708,0.534102349188039,0.1174780898548262,0.3484195609571347,70.0,0.0,0.0,0.0,1.0,0.0,4.137373453318349,-0.005614742183800536,-0.03019255808935628,0.14834104147192173,0.04028299115854529,0.041203847510858975,2044.5549743910742,1931.5452361205357,1.058507425121203,April,0,0,0,1,0,0,0,0,0,0,0,0,0
