date,btc_mcap,eth_mcap,total_mcap,btc_dominance,eth_dominance,alt_dominance
2018-05-17,142149224754.09787,69879914021.89139,389415782619.2168,0.36503200717238504,0.1794480787395877,0.4555199140880273
2018-05-18,137271416445.43768,66230317444.47082,387234724578.4609,0.3544914950353941,0.17103403501989228,0.4744744699447136
2018-05-19,139787112156.34103,68292780311.34642,382023876219.6261,0.36591197790992835,0.17876573838040635,0.4553222837096653
2018-05-20,139424471286.71832,68270520548.85238,377665396709.6122,0.3691745987359338,0.18076985909658475,0.45005554216748145
2018-05-21,143916527618.282,70073661062.42535,392007136616.8647,0.3671273152328894,0.1787560850733009,0.4541165996938098
2018-05-22,142427831413.29367,68604235449.74915,384358390051.452,0.37055996460550167,0.17849027684959723,0.4509497585449011
2018-05-23,136550347058.65228,63856048464.81863,362296614134.5598,0.37690207893562155,0.1762535060322203,0.44684441503215816
2018-05-24,128842835523.63457,57906139337.23845,334419467354.7301,0.38527313180295986,0.17315421197000902,0.4415726562270311
2018-05-25,128977752305.11424,59572815257.15423,346914383604.47296,0.37178554248752477,0.17172195236815233,0.45649250514432294
2018-05-26,127435061535.96556,58033414970.12175,337444957082.30164,0.37764695800413045,0.17197890723246934,0.45037413476340027
2018-05-27,125008468874.2868,57866488201.56909,333565458543.2607,0.3747644298070336,0.1734786582947835,0.4517569118981829
2018-05-28,124985768473.80344,56426783298.552086,332291670201.32404,0.3761327161709437,0.16981100749340194,0.4540562763356544
2018-05-29,121322210033.3444,51022311776.74484,308884117034.5143,0.3927758124895364,0.16518269785637338,0.4420414896540902
2018-05-30,127138205821.77669,56032720818.86429,332544173081.7787,0.3823197521206035,0.16849707604133787,0.44918317183805867
2018-05-31,125953862789.73984,55406697681.99651,328405626116.7502,0.38353137940749676,0.16871421582253618,0.447754404769967
2018-06-01,127322669333.3591,57052511798.36029,335486837243.6525,0.3795161395285653,0.17005886808287807,0.4504249923885566
2018-06-02,127797556817.80016,57274516594.26361,337411133439.7527,0.37875915804840915,0.16974696718029433,0.45149387477129654
2018-06-03,129185013358.09856,58214660996.41215,345559846509.0825,0.3738426633277924,0.16846477270003668,0.45769256397217084
2018-06-04,130436135448.66774,60839012156.67801,354524212299.8126,0.3679188357898699,0.17160749547122023,0.4604736687389098
2018-06-05,127444424300.66489,58582699275.82673,343441647898.70026,0.3710802841775766,0.17057540817852695,0.4583443076438964
2018-06-06,129259980382.17676,60003382388.41077,351387185152.48035,0.3678562732049716,0.17076144186183967,0.4613822849331887
2018-06-07,129898428226.3484,59769818240.26592,347463003936.09766,0.37384822773891113,0.17201779056528926,0.4541339816957996
2018-06-08,130052073722.89096,59473431631.17932,347385144475.2709,0.37437430987250786,0.1712031518245105,0.4544225383029816
2018-06-09,129167113170.94856,59023188216.61767,343286948903.8964,0.3762657263358679,0.17193542721352123,0.4517988464506108
2018-06-10,126683533782.87282,58097979895.17439,336228643925.27216,0.3767779339199566,0.17279307086069337,0.45042899521935
2018-06-11,115631864817.82808,52297773130.593605,301064356492.2749,0.3840769002517078,0.1737096139174998,0.44221348583079234
2018-06-12,117568067796.62566,52922017100.80877,305708055081.5603,0.38457628394927146,0.17311292987255317,0.4423107861781754
2018-06-13,112482862604.77522,49526210494.67609,287245469772.36285,0.3915914242056314,0.17241772527839958,0.435990850515969
2018-06-14,108260201574.019,47513487722.27301,275171765335.6157,0.3934277248320825,0.1726684700529604,0.4339038051149571
2018-06-15,113582443265.84216,51705041671.85295,293349068447.62964,0.38719210484256084,0.1762577326236972,0.43655016253374196
2018-06-16,109527730085.0741,48591417578.37274,279249504483.60187,0.392221752685351,0.1740071756554402,0.4337710716592088
2018-06-17,110772203147.8282,49365820389.2502,281681996513.42017,0.39325269104499083,0.17525372938379563,0.43149357957121354
2018-06-18,109759607021.02477,49208886719.57955,279092640499.9845,0.3932730251302734,0.1763173927890882,0.4304095820806384
2018-06-19,114196505243.23885,51325180407.15406,290602119705.79816,0.3929651489082389,0.17661667595238126,0.43041817513937985
2018-06-20,114742187734.30664,53296770078.92655,295668843739.4032,0.3880766951401825,0.18025832348403031,0.4316649813757872
2018-06-21,114852494305.80464,53083203703.900185,295653816087.49,0.38846951419635134,0.17954513290703403,0.43198535289661466
2018-06-22,114463912846.04524,52182383816.74685,292706408350.399,0.39105366189666896,0.17827550859180127,0.4306708295115298
2018-06-23,104172397755.09848,46506729655.2268,261997388365.36267,0.39760853497450577,0.17750837115357757,0.4248830938719167
2018-06-24,105568325740.5693,47422371814.92663,264572206871.68137,0.3990151761926013,0.1792416987999298,0.4217431250074689
2018-06-25,105415073017.07507,45701228403.58992,257673834532.6912,0.4091027449808879,0.17736076496269856,0.41353649005641346
2018-06-26,106832748619.81493,46032293630.19799,262252448127.3427,0.4073660680106972,0.17552664983262978,0.41710728215667303
2018-06-27,103900589095.60583,43200150825.554535,249856148270.1513,0.41584163453630796,0.17290009121106498,0.41125827425262707
2018-06-28,104717160923.03616,43938995892.49492,255135365965.0653,0.4104376534665707,0.1722183662241138,0.4173439803093155
2018-06-29,100670773791.78276,42240235077.69152,243433966200.2957,0.41354448338960054,0.17351824700969035,0.4129372696007092
2018-06-30,105857391286.9164,43417851340.14835,249139964076.38754,0.42489125210943673,0.17427092237532885,0.4008378255152344
2018-07-01,109023438456.36496,45125931776.53015,254845961952.47943,0.42780131818095796,0.17707140199829685,0.39512727982074525
2018-07-02,108116702994.83368,44959418542.5589,260551959828.5713,0.4149525609631509,0.17255452068807964,0.41249291834876944
2018-07-03,112969688594.56374,47442809332.14308,278505532161.0671,0.4056281673041611,0.17034781666277873,0.42402401603306017
2018-07-04,111301577387.40128,46185301814.019936,273350854285.554,0.4071747925511544,0.16895978589396612,0.4238654215548795
2018-07-05,112427869579.76012,46548745985.99023,280395063383.8016,0.40096237153030806,0.16601128930103465,0.43302633916865724
2018-07-06,112011029362.86702,46925838686.86936,278116532060.8539,0.40274854764246165,0.16872725378512074,0.4285241985724175
2018-07-07,113147533991.98392,47006819801.91246,276262042613.2273,0.40956597917576704,0.1701530161627126,0.4202810046615203
2018-07-08,115842716194.10664,48417457589.09996,282226114971.3964,0.4104606556549428,0.17155555429024372,0.41798379005481345
2018-07-09,114841688927.81284,48656609005.5521,280685868275.58496,0.40914667216184236,0.17334898014095862,0.41750434769719896
2018-07-10,113955190214.94202,47248080178.5004,274253800888.4976,0.41550997596300365,0.17227867043385073,0.41221135360314565
2018-07-11,108055463516.65717,43440645610.1465,257104177819.2736,0.42027890963566006,0.16896125912307136,0.4107598312412686
2018-07-12,109263693476.82497,44582775234.01637,261600336553.43,0.4176741319081164,0.17042323347665364,0.4119026346152299
2018-07-13,106829387990.04874,43058583252.44312,253836834480.84286,0.42085849442828277,0.16963094950545,0.4095105560662673
2018-07-14,107145717585.4774,43417089532.37335,256600148800.1119,0.41755906255901076,0.16920134199218523,0.413239595448804
2018-07-15,107117271573.7231,43478040808.58002,258052426184.36526,0.4150988741225525,0.16848530142288676,0.4164158244545607
2018-07-16,108903950780.21828,44980010137.45454,264772127516.64468,0.411311990433631,0.16988196816383894,0.4188060414025301
2018-07-17,115637208433.3911,48172237051.23714,280615983138.01227,0.4120834712986342,0.1716660487850584,0.41625047991630737
2018-07-18,125285895738.59448,50093375646.64564,303592352534.3921,0.41267803583557533,0.16500209978435101,0.42231986438007374
2018-07-19,125840376647.27176,47968300051.31038,294787208584.4078,0.4268854719021477,0.16272178254157657,0.4103927455562757
2018-07-20,127709804699.66203,46849108851.47914,293750861817.4717,0.4347555064502831,0.1594858600979691,0.40575863345174784
2018-07-21,125820597539.21864,45085461873.32423,279692290879.38275,0.4498536486065637,0.16119665555160875,0.3889496958418276
2018-07-22,126644347498.85966,46191354520.09791,291327701433.6536,0.434714401945403,0.15855462523057537,0.4067309728240216
2018-07-23,126948286633.17482,45944085755.28768,289768720346.4366,0.4381021059878382,0.15855433153847198,0.40334356247368974
2018-07-24,132270404905.45908,45185546979.493904,291958066004.8667,0.4530459004453545,0.15476724996096083,0.39218684959368477
2018-07-25,144602365043.07205,48149869331.10582,313726259596.42365,0.4609189081879471,0.15347733209532935,0.38560375971672356
2018-07-26,139850429188.6199,47304793330.43528,305835451614.73193,0.4572734405061476,0.15467400224754269,0.3880525572463097
2018-07-27,136166569453.30632,46520159725.86072,297296670244.4267,0.4580157905615123,0.1564772309343845,0.3855069785041032
2018-07-28,139897416706.44568,47245239452.64461,305083150732.3304,0.45855504104579975,0.1548602056168483,0.386584753337352
2018-07-29,140716208459.56802,47046915978.43651,307403924765.1553,0.4577567074560605,0.15304591837719228,0.38919737416674727
2018-07-30,140827378169.39276,47108994325.49448,303870089260.5927,0.4634460025732316,0.1550300473472885,0.3815239500794798
2018-07-31,140640772123.99832,46276223652.12072,300960053965.3985,0.46730710694306243,0.1537620127402061,0.3789308803167315
2018-08-01,132963528816.20732,43685748084.88833,283639776609.3166,0.4687760313651295,0.15401841239305716,0.3772055562418134
2018-08-02,130813483341.75774,42171077988.81626,280778044246.3987,0.4658964118539179,0.150193645311557,0.38390994283452506
2018-08-03,129596337579.7665,41537743616.40968,273128788648.3853,0.4744880179826208,0.1520811622310662,0.37343081978631304
2018-08-04,127395242323.66476,42196294616.106125,272167549651.35535,0.46807653038305685,0.15503793405995414,0.376885535556989
2018-08-05,120489906899.2898,41145986285.06191,260683061190.0378,0.4622084240887931,0.1578391250172811,0.37995245089392576
2018-08-06,120977961419.31384,41385054072.20853,263729880563.88245,0.45871920603251376,0.1569221279883906,0.3843586659790956
2018-08-07,119089729729.2738,40953537749.75725,257874808654.53976,0.46181218844377914,0.15881170387845203,0.37937610767776886
2018-08-08,115416628667.98372,38223074883.08225,241777973372.29413,0.4773661845955797,0.15809163403080423,0.3645421813736161
2018-08-09,107652609456.40524,35791291191.22547,228010629644.0627,0.4721385561035332,0.15697202909836996,0.3708894147980969
2018-08-10,112337822894.36668,36814735141.44988,236516019102.5751,0.4749691937172622,0.15565429893982627,0.3693765073429115
2018-08-11,106079149843.79391,33664024161.54582,220073883925.99417,0.4820160754715717,0.1529669198407307,0.36501700468769765
2018-08-12,106756980148.523,32133841450.27239,217082049037.8815,0.4917817047594459,0.14802624902745842,0.36019204621309564
2018-08-13,108716328040.7234,32205233601.695885,220067917498.59708,0.49401261790654455,0.14634224728327877,0.35964513481017674
2018-08-14,108135868387.49329,28868747042.36861,209022752928.6533,0.5173401788675313,0.138112940519076,0.3445468806133928
2018-08-15,106911788926.75308,28143782821.250084,205006461530.90576,0.5215044839483539,0.13728241837395583,0.34121309767769026
2018-08-16,107788817699.53123,28457713331.487896,206271494948.88757,0.5225579895382076,0.13796241375251336,0.33947959670927896
2018-08-17,108578823549.00037,29013771356.624912,210325375911.75125,0.5162421466183809,0.13794707952310314,0.345810773858516
2018-08-18,113018605465.47176,31900584937.30893,229530465499.8734,0.4923904337462954,0.13898192062581133,0.36862764562789324
2018-08-19,109889851531.17278,29731648689.35023,215235762182.2428,0.5105557292943153,0.1381352633405599,0.3513090073651248
2018-08-20,111490970656.3322,30373462667.10025,221641113309.68573,0.5030247727575371,0.13703893746762247,0.35993628977484043
2018-08-21,107511643840.85838,27502092651.06376,209226924662.3037,0.5138518573285167,0.13144624046571762,0.3547019022057657
2018-08-22,111399689881.15749,28451639052.689304,215144070561.0457,0.517791122900357,0.1322445883751016,0.3499642887245414
2018-08-23,109149076720.34018,27322879481.120026,210850533042.44507,0.5176609000953677,0.12958411385955482,0.3527549860450775
2018-08-24,112327439428.7716,27993194187.78576,215241101083.01135,0.5218679836870498,0.1300550594051724,0.34807695690777785
2018-08-25,115177527171.8132,28606495007.326126,221152055437.1048,0.52080694861355,0.12935215524352997,0.34984089614292
2018-08-26,116073397012.0424,28227624888.171623,221715896580.91068,0.52352311585238,0.12731439343534184,0.3491624907122782
2018-08-27,115406552890.99016,27764964383.52451,219864713298.02945,0.5248980209687176,0.1262820393825031,0.3488199396487793
2018-08-28,118546009735.9248,29048911774.353527,229663952699.69263,0.516171599166609,0.1264844196613551,0.35734398117203586
2018-08-29,121992306938.18848,30108250592.80309,236755988593.07416,0.5152659819214268,0.12716996419698526,0.35756405388158796
2018-08-30,121479639297.29665,29316888089.791355,233715579914.0722,0.5197755294788641,0.12543831310077827,0.3547861574203577
2018-08-31,121103237785.70248,28983027590.772324,231486164386.40115,0.5231554037223349,0.12520414629356982,0.35164044998409527
2018-09-01,121186316787.30235,28697700432.17104,233717932617.91736,0.5185152693671051,0.1227877557820354,0.3586969748508595
2018-09-02,124380655386.09409,30072245775.768417,239927805963.2816,0.5184086725034665,0.12533872701845428,0.3562526004780793
2018-09-03,125994361368.72597,29960438166.83158,241220622549.9379,0.5223200240379215,0.12420346921469834,0.3534765067473801
2018-09-04,125200923805.39091,29383711204.5634,241285530971.5671,0.5188911382346606,0.12177983108330666,0.35932903068203276
2018-09-05,126949626755.787,29050036562.78228,244226987524.4881,0.5198017960363944,0.11894687338707602,0.3612513305765296
2018-09-06,116602093876.15263,23699297868.898872,210869572536.715,0.5529583641369158,0.11238841898241403,0.3346532168806702
2018-09-07,112034863191.16696,23333059272.415604,209770631849.71735,0.5340826892843147,0.11123129613840196,0.3546860145772833
2018-09-08,110396118506.89438,21937448595.359604,204588177138.08755,0.539601652701476,0.10722735253930554,0.3531709947592185
2018-09-09,106668555553.51492,20053781147.975983,195251775520.88013,0.5463128582004,0.10270729213333807,0.35097984966626194
2018-09-10,108219061918.52274,19952064720.055923,197023690337.81305,0.5492692870231616,0.10126733838883281,0.3494633745880056
2018-09-11,108846231385.41852,19995395751.49905,198142899973.95023,0.5493319790904871,0.10091401586495322,0.34975400504455967
2018-09-12,108449181464.89592,18758112117.52692,194111194259.91785,0.5586961734915752,0.09663591112838923,0.3446679153800356
2018-09-13,109298582014.2178,18646346738.68822,196638009434.349,0.5558364953379424,0.09482575007917596,0.34933775458288163
2018-09-14,112124461661.13242,21593950253.338764,202990387943.8176,0.5523634039862297,0.10637917623624328,0.341257419777527
2018-09-15,112334356298.05247,21564238470.858032,203301763165.8592,0.5525498379785669,0.10607010059851439,0.34138006142291866
2018-09-16,112796085614.54744,22752839429.228737,205647721909.4588,0.5484917827789434,0.11063988075319504,0.3408683364678616
2018-09-17,112373562206.64604,22455303413.059746,206069864015.52615,0.5453177869723802,0.10896937075363854,0.34571284227398125
2018-09-18,107960190646.4486,20051344766.00986,194594529290.67825,0.5547956103389812,0.10304166740503731,0.34216272225598154
2018-09-19,109629673484.58704,21444053203.54171,200216100362.98044,0.5475567313809162,0.10710453936853659,0.3453387292505472
2018-09-20,110292032124.89343,21345953864.748203,204050232231.4132,0.5405141220315365,0.10461126964334828,0.35487460832511525
2018-09-21,112172960507.04016,22905841034.88813,213484068970.44348,0.5254394908622916,0.10729531784434654,0.3672651912933619
2018-09-22,116710823191.41154,25265891712.53375,229881551270.33453,0.5076998243071831,0.10990830526814106,0.3823918704246759
2018-09-23,116607568773.97198,24698456681.437977,227984910691.43735,0.5114705548727858,0.10833373404639801,0.3801957110808162
2018-09-24,116001860055.71248,25008142946.45999,229559888811.62112,0.5053228621786998,0.10893951498200061,0.3857376228392996
2018-09-25,114024650850.04752,23326983438.531864,216252036877.16653,0.5272766559642383,0.10786942761506492,0.36485391642069676
2018-09-26,111360852966.35107,22430430093.88841,215667231206.15845,0.5163549990582488,0.10400481319504185,0.3796401877467094
2018-09-27,111760801180.66,21996083267.123955,218818074151.92764,0.5107475770171678,0.10052224137505135,0.3887301816077809
2018-09-28,115905890382.87776,23427304227.532307,227440273521.8835,0.5096102312404478,0.10300420354215857,0.38738556521739365
2018-09-29,114768551691.0015,22728786275.759216,222499645098.02225,0.515814538222927,0.10215201136948351,0.3820334504075895
2018-09-30,114265552573.72394,23704835590.94445,224943289866.8823,0.5079749328879488,0.10538138570380375,0.38664368140824745
2018-10-01,114617564007.79602,23810956054.875587,228759720685.3921,0.501039097549113,0.1040871880046673,0.39487371444621966
2018-10-02,114225251470.51224,23660128684.62694,225614934652.04556,0.506284088181822,0.10486951460512468,0.3888463972130533
2018-10-03,112814709079.4464,23102075847.08329,221955345735.45413,0.508276602690655,0.10408434079627157,0.3876390565130734
2018-10-04,112545036630.82414,22578266460.225845,220043831520.7241,0.5114664467212046,0.10260804088070694,0.3859255123980885
2018-10-05,113846158429.54834,22746296668.385403,223118859381.41876,0.5102489262681728,0.10194699243016883,0.38780408130165844
2018-10-06,114567814410.76248,23346587563.266563,224301020096.9799,0.5107770546974213,0.10408596248546849,0.38513698281711023
2018-10-07,114021329402.35275,23047878586.785908,221407105659.6496,0.5149849597764404,0.10409728503571815,0.38091775518784143
2018-10-08,113962679824.78197,23108155611.30217,222598341857.74045,0.5119655378997116,0.1038109961576905,0.38422346594259793
2018-10-09,115167647222.33852,23515310563.890263,225311862613.223,0.5111477304683185,0.1043678317295585,0.384484437802123
2018-10-10,114837789505.01476,23360773268.500908,223693690839.6739,0.5133707127543508,0.10443197204539881,0.38219731520025046
2018-10-11,113987017102.36555,23136932206.46423,219297825120.51172,0.5197817946426315,0.10550461316134661,0.37471359219602185
2018-10-12,108155761830.83028,19696329362.92281,200473850609.55145,0.5395005957234666,0.09824887037902982,0.3622505338975035
2018-10-13,108845285496.56728,20205253420.305264,206489374274.8753,0.5271229373365924,0.0978512986019724,0.3750257640614352
2018-10-14,109372673141.74013,20618468437.571827,206894522662.2115,0.5286397712921022,0.09965690813011413,0.3717033205777837
2018-10-15,109624316973.412,20154043106.326366,205121315437.65347,0.5344364954929917,0.09825426023290192,0.36730924427410644
2018-10-16,115236573309.55289,21758441436.75235,216799319720.82013,0.531535677593209,0.10036212966337457,0.3681021927434165
2018-10-17,114960968517.5375,21797843239.52381,218078665055.55835,0.5271536694717465,0.0999540383006771,0.3728922922275764
2018-10-18,114953321633.4926,21665771379.758472,218650263396.0185,0.5257406044157815,0.09908870468871794,0.37517069089550054
2018-10-19,112970698851.37468,20978898040.00994,214017411950.99057,0.5278575131879675,0.09802425816089232,0.3741182286511402
2018-10-20,112394945004.92676,20944981899.996338,213430148579.0172,0.5266123167379764,0.09813506685650822,0.37525261640551544
2018-10-21,113214078424.96126,21245961049.679523,215717025106.72305,0.5248268112771819,0.09848995942331568,0.37668322929950243
2018-10-22,113208108538.70483,21194118735.35679,215487499638.29663,0.5253581239224022,0.09835428398831424,0.37628759208928353
2018-10-23,112905904007.05743,21065455939.758324,214688837697.9705,0.5259048640707451,0.09812087188898812,0.3759742640402668
2018-10-24,112227883463.22098,20971271070.99276,213573211648.55972,0.5254773414556076,0.09819242267846555,0.3763302358659268
2018-10-25,112363064964.16647,20915202600.82412,213931600077.91095,0.5252289279528849,0.0977658400778898,0.3770052319692253
2018-10-26,112010056845.2184,20806627800.42047,213213888340.73068,0.5253412792051262,0.0975857058953403,0.3770730148995335
2018-10-27,112200801079.02805,20912618603.71542,213492432393.31055,0.5255493125504512,0.09795484724811578,0.376495840201433
2018-10-28,111998326691.92026,20895701368.92201,214654110723.54608,0.5217618535904182,0.09734591757170524,0.3808922288378766
2018-10-29,112422008134.01062,21050011679.152504,213972057411.60892,0.5254050902438593,0.09837738597175562,0.3762175237843851
2018-10-30,109167179052.3813,20141044164.60023,206377829848.1908,0.5289675694946664,0.09759306113169111,0.3734393693736425
2018-10-31,109890575608.1054,20319037427.37076,207580081767.67432,0.529388825133502,0.09788529445764468,0.37272588040885324
2018-11-01,110487418903.24472,20443374890.788357,209040032833.83783,0.528546697038979,0.09779645847567595,0.373656844485345
2018-11-02,110896563654.92197,20504797883.62648,210753605866.2126,0.5261905873407435,0.097292749983329,0.3765166626759275
2018-11-03,111528929052.5205,20827898393.480133,213098684950.1306,0.5233675143449172,0.09773827744809538,0.3788942082069874
2018-11-04,110888814023.684,20607885132.10309,211273598722.39328,0.5248588308915415,0.09754122264552888,0.3775999464629296
2018-11-05,110241536216.1873,21305283379.90364,210709265502.2416,0.5231926367994222,0.10111222840211072,0.3756951347984671
2018-11-06,111383003826.06792,21542826214.06233,217608183848.56277,0.5118511714779129,0.09899823542047641,0.38915059310161065
2018-11-07,112347500910.42683,22564364808.51298,226118544615.0988,0.4968522201558738,0.09978997895516382,0.40335780088896234
2018-11-08,113943582818.14384,22526589761.074043,224998972676.0037,0.5064182358833321,0.10011863384599587,0.39346313027067203
2018-11-09,112723294658.02625,22014228200.633472,219654503784.83432,0.5131845362408136,0.10022206611432753,0.38659339764485884
2018-11-10,111440702127.79549,21743426340.7329,217268845140.14792,0.5129161617990438,0.10007613529085331,0.38700770291010295
2018-11-11,111308110603.00996,21899054776.88674,217314914530.49643,0.5121972913984686,0.10077106223564597,0.38703164636588544
2018-11-12,111773252086.90736,21915333222.812687,218030826908.22815,0.5126488472841233,0.10051483789508867,0.38683631482078806
2018-11-13,111385885801.71518,21835416808.274967,216492177486.55115,0.5145030508487294,0.10086007292171754,0.38463687622955306
2018-11-14,111126759494.65369,21526572966.38387,214548514447.9649,0.5179563222825558,0.10033429046000117,0.38170938725744297
2018-11-15,100585460320.22012,18991988237.013927,194166263234.29492,0.5180377818717482,0.09781301818687645,0.38414919994137536
2018-11-16,98829079080.7242,18833157524.20937,191272513634.47318,0.5166925304782117,0.09846243543492104,0.3848450340868672
2018-11-17,97344067023.98212,18173414086.234,186587379710.2972,0.5217076694850545,0.09739894581536408,0.3808933846995814
2018-11-18,97299989131.4034,18140877471.66501,187809166075.10672,0.5180790222586483,0.0965920772174149,0.38532890052393676
2018-11-19,98118875508.37688,18355720231.296604,188092186402.6704,0.5216531179999291,0.09758895668318948,0.38075792531688146
2018-11-20,85228342224.35999,15568477359.93989,162457676378.14072,0.524618744552152,0.09583097399289583,0.3795502814549522
2018-11-21,76601948314.49545,13480873430.564436,148853700379.00912,0.5146123214905151,0.09056458385810788,0.39482309465137705
2018-11-22,80360705527.42929,14199281074.8261,152614098388.4004,0.5265614800731752,0.09304042827477944,0.3803980916520454
2018-11-23,75518575145.29533,13145643371.545769,144251703261.00137,0.5235194693587502,0.09112990054447218,0.38535063009677767
2018-11-24,76120308175.56718,12835445196.81356,144631502901.8783,0.5263051731351305,0.08874584678499438,0.38494898007987516
2018-11-25,67756132282.086784,11817983686.122583,126642566104.10124,0.5350186305163043,0.09331762652699332,0.3716637429567024
2018-11-26,70327984591.03267,12164898237.895905,134565951999.03496,0.5226283732718439,0.0904010119735425,0.38697061475461364
2018-11-27,66796155268.6834,11351812370.701126,125608170342.8654,0.5317819301591112,0.09037479281574388,0.37784327702514486
2018-11-28,66811830848.48212,11441393467.752829,128752438515.11356,0.5189170132932235,0.08886350891451104,0.39221947779226546
2018-11-29,74381953561.03812,12659773332.697258,139949686377.75412,0.5314906770156335,0.09045946197068154,0.378049861013685
2018-11-30,74400715839.6163,12182154959.33421,140423518575.67114,0.5298308758694392,0.08675295337204868,0.3834161707585121
2018-12-01,69715049461.01839,11708062196.90978,131931199094.20068,0.5284197364964514,0.08874369578457378,0.3828365677189749
2018-12-02,73075855208.30002,12257640966.96176,137444781887.72598,0.5316742782421032,0.08918229414467414,0.3791434276132226
2018-12-03,71784475615.70909,11998542053.561508,134875665725.93256,0.5322270346496394,0.08896002098660669,0.3788129443637539
2018-12-04,67489136960.41757,11252886409.15223,127363639674.63171,0.5298932814171143,0.08835242489849778,0.3817542936843879
2018-12-05,68592152288.35375,11368927707.526571,128695755041.95264,0.5329791356831768,0.08833957035972549,0.3786812939570977
2018-12-06,65355774058.35723,10626501697.030668,121850352670.16624,0.536360975788615,0.0872094455548708,0.3764295786565142
2018-12-07,60357918912.00456,9411545128.787205,111341489625.90266,0.5420972821075208,0.08452864390811678,0.3733740739843624
2018-12-08,59348913269.87663,9610584223.413237,109910215413.85078,0.5399763165453457,0.08744031832915614,0.37258336512549817
2018-12-09,59526617773.597786,9437707619.370005,110088719671.51253,0.5407149610897091,0.08572819856140251,0.3735568403488884
2018-12-10,61832986280.19322,9708220956.92728,113789688928.51288,0.5433970939057502,0.08531722907711228,0.37128567701713755
2018-12-11,59805353928.82642,9323959135.591385,109751898315.5159,0.5449140729839348,0.08495487803579278,0.37013104898027244
2018-12-12,58852767064.15517,9111391456.283594,107690448787.60043,0.5464994131488058,0.08460723823571517,0.36889334861547907
2018-12-13,59878323499.6965,9261188928.81479,109471970661.87706,0.5469740166150929,0.08459872305961824,0.36842726032528883
2018-12-14,57318285688.4418,8913719805.958307,106111791850.7319,0.540168860488868,0.08400310324131828,0.3758280362698137
2018-12-15,55998515509.38865,8696897485.61424,103316295585.46724,0.5420104852972057,0.08417740334504957,0.37381211135774467
2018-12-16,56171263934.47407,8697750641.337017,102413523161.04791,0.5484750665802534,0.0849277553674194,0.3665971780523273
2018-12-17,56050483689.82096,8803144021.88444,103850592764.96889,0.5397223279858643,0.08476739311259797,0.37551027890153776
2018-12-18,61143447505.005135,9769901072.309902,113428653553.49,0.5390476355797653,0.08613256673899132,0.37481979768124335
2018-12-19,63720433230.19886,10392925527.200373,119556263697.71312,0.5329744444951043,0.08692915959198856,0.3800963959129071
2018-12-20,64363548271.27908,10336785710.638008,120988482932.8828,0.5319807861958575,0.08543611309162576,0.3825831007125167
2018-12-21,70578857837.00003,11865192793.01515,132616195413.11446,0.5322039108205366,0.08947016430424452,0.3783259248752188
2018-12-22,67118181896.86795,11228235724.642712,127584907563.5949,0.5260667831217637,0.08800598706430837,0.3859272298139279
2018-12-23,68846085704.00443,11930676648.438414,131638242656.26512,0.522994566888711,0.09063229960910292,0.38637313350218605
2018-12-24,68680118909.38707,13420144843.953457,145078567767.5302,0.473399482544094,0.09250260083527649,0.4340979166206296
2018-12-25,70266326465.44417,14528137553.21583,138099494304.7542,0.5088094407527832,0.10520051232885423,0.38599004691836253
2018-12-26,65350104373.41374,13232839336.104912,127651795543.86256,0.511940345962143,0.1036635581953719,0.38439609584248513
2018-12-27,65972460015.27494,13473635804.05438,129015318224.25328,0.5113536975555274,0.10443438802076685,0.3842119144237057
2018-12-28,62808667853.73499,11924339225.89629,119575049653.67058,0.5252656639963768,0.09972263662388745,0.3750116993797358
2018-12-29,67263083067.33795,13935614204.209122,131056850547.5852,0.5132359185063394,0.10633258884204046,0.38043149265162013
2018-12-30,66838758054.14169,14676638050.82606,127205723326.37836,0.5254382924473454,0.11537718325117687,0.35918452430147774
2018-12-31,66494185030.58888,14310166049.405546,129803690023.02252,0.5122672939328242,0.11024467830511933,0.3774880277620565
2019-01-01,64422635599.72896,13677300455.463268,125116976775.87634,0.5148992347787468,0.1093161040804526,0.3757846611408006
2019-01-02,66188448932.14009,14392313036.760887,129339725320.0242,0.511741066160227,0.11127527139206542,0.37698366244770765
2019-01-03,67643304990.47443,15922214147.12651,133898980865.03522,0.5051816268762803,0.11891213842154229,0.3759062347021774
2019-01-04,65922288582.92172,15277722818.95894,129442051614.68813,0.5092803131640209,0.11802750828174711,0.372692178554232
2019-01-05,66650769533.12984,15940848169.781616,131420191582.08722,0.5071577565879491,0.12129679600888954,0.3715454474031613
2019-01-06,66070973627.255455,16018302447.242657,130892389425.48216,0.5047732256799397,0.1223776456182884,0.37284912870177195
2019-01-07,70084169300.15211,16115376656.500986,137078285829.74825,0.5112711242041421,0.11756330741191458,0.3711655683839433
2019-01-08,69602133073.71902,15614190928.600574,135405444873.37274,0.5140275794581889,0.11531435049161069,0.3706580700502004
2019-01-09,69418693910.45465,15452130779.24307,135475191556.02672,0.5124089002062496,0.11405874833439696,0.37353235145935343
2019-01-10,69609283899.19995,15516781022.69595,136478618637.6456,0.5100380161673124,0.11369386045658493,0.3762681233761027
2019-01-11,63326376681.34885,13229569871.910849,122330119026.63548,0.5176679070144656,0.1081464644780597,0.37418562850747467
2019-01-12,63121578243.94881,12975985683.226751,121968113513.83353,0.5175252484067453,0.10638834453855044,0.37608640705470425
